UID	Category	Snippet
allenai|allennlp|cached_path.py|001	Function	"    def add_subparser(self, parser: argparse._SubParsersAction) -> argparse.ArgumentParser:
        description = """"""Cache remote files to the AllenNLP cache.""""""
        subparser = parser.add_parser(
            self.name,
            description=description,
            help=description,
        )
        subparser.set_defaults(func=_cached_path)
        subparser.add_argument(
            ""resources"",
            type=str,
            help=""""""The URLs or paths to the resources.
            If using the --inspect or --remove flag, this can also contain glob patterns."""""",
            nargs=""*"",
        )
        subparser.add_argument(
            ""-d"",
            ""--cache-dir"",
            type=str,
            help=""""""Use a custom cache directory."""""",
            default=CACHE_DIRECTORY,
        )
        subparser.add_argument(
            ""-x"",
            ""--extract-archive"",
            action=""store_true"",
            help=""""""Automatically extract zip or tar.gz archive files."""""",
        )
        subparser.add_argument(
            ""-f"",
            ""--force-extract"",
            action=""store_true"",
            help=""""""Extract archives regardless of whether or not they already exist."""""",
        )
        subparser.add_argument(
            ""--inspect"",
            action=""store_true"",
            help=""""""Print some useful information about the cache."""""",
        )
        subparser.add_argument(
            ""--remove"",
            action=""store_true"",
            help=""""""Remove any cache entries matching the given resource patterns."""""",
        )
        return subparser
"
allenai|allennlp|cached_path.py|002	Function	"def _cached_path(args: argparse.Namespace):
    logger.info(""Cache directory: %s"", args.cache_dir)
    if args.inspect:
        if args.extract_archive or args.force_extract or args.remove:
            raise RuntimeError(
                ""cached-path cannot accept --extract-archive, --force-extract, or --remove ""
                ""options when --inspect flag is used.""
            )
        inspect_cache(patterns=args.resources, cache_dir=args.cache_dir)
    elif args.remove:
        from allennlp.common.util import format_size
"
allenai|allennlp|checklist.py|000	Class	"    class CheckList(Subcommand):  # type: ignore
        def add_subparser(self, parser: argparse._SubParsersAction) -> argparse.ArgumentParser:
            description = """"""Dummy command because checklist is not installed.""""""
            subparser = parser.add_parser(
                self.name,
                description=description,
                help=""Run a trained model through a checklist suite."",
            )
            subparser.set_defaults(func=_dummy_output)
            return subparser
"
allenai|allennlp|checklist.py|001	Function	"    def _dummy_output(args: argparse.Namespace):
        logger.info(
            ""The checklist integration of allennlp is optional; if you're using conda, ""
            ""it can be installed with `conda install allennlp-checklist`, ""
            ""otherwise use `pip install allennlp[checklist]`.""
        )
"
allenai|allennlp|checklist.py|002	Function	"        def add_subparser(self, parser: argparse._SubParsersAction) -> argparse.ArgumentParser:
            description = """"""Dummy command because checklist is not installed.""""""
            subparser = parser.add_parser(
                self.name,
                description=description,
                help=""Run a trained model through a checklist suite."",
            )
            subparser.set_defaults(func=_dummy_output)
            return subparser
"
dbcli|pgcli|key_bindings.py|000	Function	"def pgcli_bindings(pgcli):
    """"""Custom key bindings for pgcli.""""""
    kb = KeyBindings()
"
dbcli|pgcli|key_bindings.py|001	Function	"    def _(event):
        """"""Enable/Disable SmartCompletion Mode.""""""
        _logger.debug(""Detected F2 key."")
        pgcli.completer.smart_completion = not pgcli.completer.smart_completion
"
dbcli|pgcli|key_bindings.py|002	Function	"    def _(event):
        """"""Enable/Disable Multiline Mode.""""""
        _logger.debug(""Detected F3 key."")
        pgcli.multi_line = not pgcli.multi_line
"
dbcli|pgcli|key_bindings.py|003	Function	"    def _(event):
        """"""Toggle between Vi and Emacs mode.""""""
        _logger.debug(""Detected F4 key."")
        pgcli.vi_mode = not pgcli.vi_mode
        event.app.editing_mode = EditingMode.VI if pgcli.vi_mode else EditingMode.EMACS
"
dbcli|pgcli|key_bindings.py|004	Function	"    def _(event):
        """"""Toggle between Vi and Emacs mode.""""""
        _logger.debug(""Detected F5 key."")
        pgcli.explain_mode = not pgcli.explain_mode
"
dbcli|pgcli|auth.py|000	Function	"def keyring_initialize(keyring_enabled, *, logger):
    """"""Initialize keyring only if explicitly enabled""""""
    global keyring
"
dbcli|pgcli|auth.py|001	Function	"def keyring_get_password(key):
    """"""Attempt to get password from keyring""""""
    # Find password from store
    passwd = """"
    try:
        passwd = keyring.get_password(""pgcli"", key) or """"
    except Exception as e:
        click.secho(
            keyring_error_message.format(
                ""Load your password from keyring returned:"", str(e)
            ),
            err=True,
            fg=""red"",
        )
    return passwd
"
dbcli|pgcli|auth.py|002	Function	"def keyring_set_password(key, passwd):
    try:
        keyring.set_password(""pgcli"", key, passwd)
    except Exception as e:
        click.secho(
            keyring_error_message.format(""Set password in keyring returned:"", str(e)),
            err=True,
            fg=""red"",
        )
"
dbcli|pgcli|config.py|000	Function	"def config_location():
    if ""XDG_CONFIG_HOME"" in os.environ:
        return ""%s/pgcli/"" % expanduser(os.environ[""XDG_CONFIG_HOME""])
    elif platform.system() == ""Windows"":
        return os.getenv(""USERPROFILE"") + ""\\AppData\\Local\\dbcli\\pgcli\\""
    else:
        return expanduser(""~/.config/pgcli/"")
"
dbcli|pgcli|config.py|001	Function	"def load_config(usr_cfg, def_cfg=None):
    # avoid config merges when possible. For writing, we need an umerged config instance.
    # see https://github.com/dbcli/pgcli/issues/1240 and https://github.com/DiffSK/configobj/issues/171
    if def_cfg:
        cfg = ConfigObj()
        cfg.merge(ConfigObj(def_cfg, interpolation=False))
        cfg.merge(ConfigObj(expanduser(usr_cfg), interpolation=False, encoding=""utf-8""))
    else:
        cfg = ConfigObj(expanduser(usr_cfg), interpolation=False, encoding=""utf-8"")
    cfg.filename = expanduser(usr_cfg)
    return cfg
"
dbcli|pgcli|config.py|002	Function	"def ensure_dir_exists(path):
    parent_dir = expanduser(dirname(path))
    os.makedirs(parent_dir, exist_ok=True)
"
dbcli|pgcli|config.py|003	Function	"def write_default_config(source, destination, overwrite=False):
    destination = expanduser(destination)
    if not overwrite and exists(destination):
        return
"
dbcli|pgcli|config.py|004	Function	"def upgrade_config(config, def_config):
    cfg = load_config(config, def_config)
    cfg.write()
"
dbcli|pgcli|explain_output_formatter.py|000	Class	"class ExplainOutputFormatter:
    def __init__(self, max_width):
        self.max_width = max_width
"
dbcli|pgcli|explain_output_formatter.py|001	Function	"    def __init__(self, max_width):
        self.max_width = max_width
"
dbcli|pgcli|explain_output_formatter.py|002	Function	"    def format_output(self, cur, headers, **output_kwargs):
        # explain query results should always contain 1 row each
        [(data,)] = list(cur)
        explain_list = json.loads(data)
        visualizer = Visualizer(self.max_width)
        for explain in explain_list:
            visualizer.load(explain)
            yield visualizer.get_list()
"
dbcli|pgcli|magic.py|000	Function	"def load_ipython_extension(ipython):
    """"""This is called via the ipython command '%load_ext pgcli.magic'""""""
"
dbcli|pgcli|magic.py|001	Function	"def pgcli_line_magic(line):
    _logger.debug(""pgcli magic called: %r"", line)
    parsed = sql.parse.parse(line, {})
    # ""get"" was renamed to ""set"" in ipython-sql:
    # https://github.com/catherinedevlin/ipython-sql/commit/f4283c65aaf68f961e84019e8b939e4a3c501d43
    if hasattr(sql.connection.Connection, ""get""):
        conn = sql.connection.Connection.get(parsed[""connection""])
    else:
        try:
            conn = sql.connection.Connection.set(parsed[""connection""])
        # a new positional argument was added to Connection.set in version 0.4.0 of ipython-sql
        except TypeError:
            conn = sql.connection.Connection.set(parsed[""connection""], False)
"
dbcli|pgcli|completion_refresher.py|000	Class	"class CompletionRefresher:
    refreshers = OrderedDict()
"
dbcli|pgcli|completion_refresher.py|001	Function	"    def __init__(self):
        self._completer_thread = None
        self._restart_refresh = threading.Event()
"
dbcli|pgcli|completion_refresher.py|002	Function	"    def refresh(self, executor, special, callbacks, history=None, settings=None):
        """"""
        Creates a PGCompleter object and populates it with the relevant
        completion suggestions in a background thread.
"
dbcli|pgcli|completion_refresher.py|003	Function	"    def is_refreshing(self):
        return self._completer_thread and self._completer_thread.is_alive()
"
dbcli|pgcli|completion_refresher.py|004	Function	"    def _bg_refresh(self, pgexecute, special, callbacks, history=None, settings=None):
        settings = settings or {}
        completer = PGCompleter(
            smart_completion=True, pgspecial=special, settings=settings
        )
"
huggingface|transformers|conftest.py|000	Class	"class CustomOutputChecker(OutputChecker):
    def check_output(self, want, got, optionflags):
        if IGNORE_RESULT & optionflags:
            return True
        return OutputChecker.check_output(self, want, got, optionflags)
"
huggingface|transformers|conftest.py|001	Function	"def pytest_configure(config):
    config.addinivalue_line(
        ""markers"", ""is_pt_tf_cross_test: mark test to run only when PT and TF interactions are tested""
    )
    config.addinivalue_line(
        ""markers"", ""is_pt_flax_cross_test: mark test to run only when PT and FLAX interactions are tested""
    )
    config.addinivalue_line(
        ""markers"", ""is_pipeline_test: mark test to run only when pipelines are tested""
    )
    config.addinivalue_line(""markers"", ""is_staging_test: mark test to run only in the staging environment"")
"
huggingface|transformers|conftest.py|002	Function	"def pytest_addoption(parser):
    from transformers.testing_utils import pytest_addoption_shared
"
huggingface|transformers|conftest.py|003	Function	"def pytest_terminal_summary(terminalreporter):
    from transformers.testing_utils import pytest_terminal_summary_main
"
huggingface|transformers|conftest.py|004	Function	"def pytest_sessionfinish(session, exitstatus):
    # If no tests are collected, pytest exists with code 5, which makes the CI fail.
    if exitstatus == 5:
        session.exitstatus = 0
"
huggingface|transformers|create_circleci_config.py|000	Class	"class CircleCIJob:
    name: str
    additional_env: Dict[str, Any] = None
    cache_name: str = None
    cache_version: str = ""0.6""
    docker_image: List[Dict[str, str]] = None
    install_steps: List[str] = None
    marker: Optional[str] = None
    parallelism: Optional[int] = 1
    pytest_num_workers: int = 8
    pytest_options: Dict[str, Any] = None
    resource_class: Optional[str] = ""xlarge""
    tests_to_run: Optional[List[str]] = None
    working_directory: str = ""~/transformers""
"
huggingface|transformers|create_circleci_config.py|001	Function	"    def __post_init__(self):
        # Deal with defaults for mutable attributes.
        if self.additional_env is None:
            self.additional_env = {}
        if self.cache_name is None:
            self.cache_name = self.name
        if self.docker_image is None:
            # Let's avoid changing the default list and make a copy.
            self.docker_image = copy.deepcopy(DEFAULT_DOCKER_IMAGE)
        if self.install_steps is None:
            self.install_steps = []
        if self.pytest_options is None:
            self.pytest_options = {}
        if isinstance(self.tests_to_run, str):
            self.tests_to_run = [self.tests_to_run]
        if self.parallelism is None:
            self.parallelism = 1
"
huggingface|transformers|create_circleci_config.py|002	Function	"    def to_dict(self):
        env = COMMON_ENV_VARIABLES.copy()
        env.update(self.additional_env)
        job = {
            ""working_directory"": self.working_directory,
            ""docker"": self.docker_image,
            ""environment"": env,
        }
        if self.resource_class is not None:
            job[""resource_class""] = self.resource_class
        if self.parallelism is not None:
            job[""parallelism""] = self.parallelism
        steps = [
            ""checkout"",
            {""attach_workspace"": {""at"": ""~/transformers/test_preparation""}},
            {
                ""restore_cache"": {
                    ""keys"": [
                        f""v{self.cache_version}-{self.cache_name}-"" + '{{ checksum ""setup.py"" }}',
                        f""v{self.cache_version}-{self.cache_name}-"",
                    ]
                }
            },
        ]
        steps.extend([{""run"": l} for l in self.install_steps])
        steps.append(
            {
                ""save_cache"": {
                    ""key"": f""v{self.cache_version}-{self.cache_name}-"" + '{{ checksum ""setup.py"" }}',
                    ""paths"": [""~/.cache/pip""],
                }
            }
        )
        steps.append({""run"": {""name"": ""Show installed libraries and their versions"", ""command"": ""pip freeze | tee installed.txt""}})
        steps.append({""store_artifacts"": {""path"": ""~/transformers/installed.txt""}})
"
huggingface|transformers|create_circleci_config.py|003	Function	"    def job_name(self):
        return self.name if ""examples"" in self.name else f""tests_{self.name}""
"
huggingface|transformers|create_circleci_config.py|004	Function	"def create_circleci_config(folder=None):
    if folder is None:
        folder = os.getcwd()
    # Used in CircleCIJob.to_dict() to expand the test list (for using parallelism)
    os.environ[""test_preparation_dir""] = folder
    jobs = []
    all_test_file = os.path.join(folder, ""test_list.txt"")
    if os.path.exists(all_test_file):
        with open(all_test_file) as f:
            all_test_list = f.read()
    else:
        all_test_list = []
    if len(all_test_list) > 0:
        jobs.extend(PIPELINE_TESTS)
"
PrefectHQ|prefect|agent.py|000	Function	"def hello(name: str = ""world""):
    prefect.get_run_logger().info(f""Hello {name}!"")
"
PrefectHQ|prefect|agent.py|001	Function	"async def apply_deployment_20(deployment):
    async with prefect.get_client() as client:
        flow_id = await client.create_flow_from_name(deployment.flow_name)
        return await client.create_deployment(
            flow_id=flow_id,
            name=deployment.name,
            path=deployment.path,
            entrypoint=deployment.entrypoint,
        )
"
PrefectHQ|prefect|agent.py|002	Function	"async def create_flow_run(deployment_id):
    async with prefect.get_client() as client:
        return await client.create_flow_run_from_deployment(
            deployment_id, parameters={""name"": ""integration tests""}
        )
"
PrefectHQ|prefect|agent.py|003	Function	"async def read_flow_run(flow_run_id):
    async with prefect.get_client() as client:
        return await client.read_flow_run(flow_run_id)
"
PrefectHQ|prefect|agent.py|004	Function	"def main():
    # Create deployment
    if Version(prefect.__version__) < Version(""2.1.0""):
        deployment = Deployment(
            name=""test-deployment"",
            flow_name=hello.name,
            parameter_openapi_schema=parameter_schema(hello),
            path=str(pathlib.Path(__file__).parent),
            entrypoint=f""{__file__}:hello"",
        )
        deployment_id = anyio.run(apply_deployment_20, deployment)
    else:
        deployment = Deployment.build_from_flow(flow=hello, name=""test-deployment"")
        deployment_id = deployment.apply()
"
PrefectHQ|prefect|deployment.py|000	Function	"def hello(name: str = ""world""):
    prefect.get_run_logger().info(f""Hello {name}!"")
"
PrefectHQ|prefect|deployment.py|001	Function	"async def apply_deployment(deployment):
    async with prefect.get_client() as client:
        flow_id = await client.create_flow_from_name(deployment.flow_name)
        await client.create_deployment(flow_id=flow_id, name=deployment.name)
"
PrefectHQ|prefect|bench_tasks.py|000	Function	"def noop_function():
    pass
"
PrefectHQ|prefect|bench_tasks.py|001	Function	"def bench_task_decorator(benchmark: BenchmarkFixture):
    benchmark(task, noop_function)
"
PrefectHQ|prefect|bench_tasks.py|002	Function	"def bench_task_call(benchmark: BenchmarkFixture):
    noop_task = task(noop_function)
"
PrefectHQ|prefect|bench_tasks.py|003	Function	"    def benchmark_flow():
        benchmark(noop_task)
"
PrefectHQ|prefect|bench_tasks.py|004	Function	"def bench_task_submit(benchmark: BenchmarkFixture, num_task_runs: int):
    noop_task = task(noop_function)
"
PrefectHQ|prefect|conftest.py|000	Function	"def reset_object_registry():
    """"""
    Ensures each test has a clean object registry.
    """"""
    from prefect.context import PrefectObjectRegistry
"
PrefectHQ|prefect|bench_flows.py|000	Function	"def noop_function():
    pass
"
PrefectHQ|prefect|bench_flows.py|001	Function	"async def anoop_function():
    pass
"
PrefectHQ|prefect|bench_flows.py|002	Function	"def bench_flow_decorator(benchmark: BenchmarkFixture):
    benchmark(flow, noop_function)
"
PrefectHQ|prefect|bench_flows.py|003	Function	"def bench_flow_call(benchmark: BenchmarkFixture, options):
    noop_flow = flow(**options)(noop_function)
    benchmark(noop_flow)
"
PrefectHQ|prefect|bench_flows.py|004	Function	"def bench_flow_with_submitted_tasks(benchmark: BenchmarkFixture, num_tasks: int):
    test_task = task(noop_function)
"
huggingface|pytorch-image-models|convert_from_mxnet.py|000	Function	"def convert(mxnet_name, torch_name):
    # download and load the pre-trained model
    net = gluoncv.model_zoo.get_model(mxnet_name, pretrained=True)
"
huggingface|pytorch-image-models|convert_from_mxnet.py|001	Function	"def map_mx_to_torch_model(mx_name):
    torch_name = mx_name.lower()
    if torch_name.startswith('se_'):
        torch_name = torch_name.replace('se_', 'se')
    elif torch_name.startswith('senet_'):
        torch_name = torch_name.replace('senet_', 'senet')
    elif torch_name.startswith('inceptionv3'):
        torch_name = torch_name.replace('inceptionv3', 'inception_v3')
    torch_name = 'gluon_' + torch_name
    return torch_name
"
huggingface|pytorch-image-models|convert_from_mxnet.py|002	Function	"def main():
    args = parser.parse_args()
"
huggingface|pytorch-image-models|convert_nest_flax.py|000	Function	"def convert_nest(checkpoint_path, arch):
    """"""
    Expects path to checkpoint which is a dir containing 4 files like in each of these folders
        - https://console.cloud.google.com/storage/browser/gresearch/nest-checkpoints
    `arch` is needed to 
    Returns a state dict that can be used with `torch.nn.Module.load_state_dict`
    Hint: Follow timm.models.nest.Nest.__init__ and 
    https://github.com/google-research/nested-transformer/blob/main/models/nest_net.py
    """"""
    assert arch in ['nest_base', 'nest_small', 'nest_tiny'], ""Your `arch` is not supported""
"
huggingface|pytorch-image-models|benchmark.py|000	Class	"class BenchmarkRunner:
    def __init__(
            self,
            model_name,
            detail=False,
            device='cuda',
            torchscript=False,
            torchcompile=None,
            aot_autograd=False,
            precision='float32',
            fuser='',
            num_warm_iter=10,
            num_bench_iter=50,
            use_train_size=False,
            **kwargs
    ):
        self.model_name = model_name
        self.detail = detail
        self.device = device
        self.amp_dtype, self.model_dtype, self.data_dtype = resolve_precision(precision)
        self.channels_last = kwargs.pop('channels_last', False)
        if self.amp_dtype is not None:
            self.amp_autocast = partial(torch.cuda.amp.autocast, dtype=self.amp_dtype)
        else:
            self.amp_autocast = suppress
"
huggingface|pytorch-image-models|benchmark.py|001	Class	"class InferenceBenchmarkRunner(BenchmarkRunner):
"
huggingface|pytorch-image-models|benchmark.py|002	Class	"class TrainBenchmarkRunner(BenchmarkRunner):
"
huggingface|pytorch-image-models|benchmark.py|003	Class	"class ProfileRunner(BenchmarkRunner):
"
huggingface|pytorch-image-models|benchmark.py|004	Function	"def timestamp(sync=False):
    return time.perf_counter()
"
huggingface|pytorch-image-models|bulk_runner.py|000	Function	"def cmd_from_args(args) -> Tuple[Union[Callable, str], List[str]]:
    # If ``args`` not passed, defaults to ``sys.argv[:1]``
    with_python = not args.no_python
    cmd: Union[Callable, str]
    cmd_args = []
    if with_python:
        cmd = os.getenv(""PYTHON_EXEC"", sys.executable)
        cmd_args.append(""-u"")
        if args.module:
            cmd_args.append(""-m"")
        cmd_args.append(args.script)
    else:
        if args.module:
            raise ValueError(
                ""Don't use both the '--no_python' flag""
                "" and the '--module' flag at the same time.""
            )
        cmd = args.script
    cmd_args.extend(args.script_args)
"
huggingface|pytorch-image-models|bulk_runner.py|001	Function	"def main():
    args = parser.parse_args()
    cmd, cmd_args = cmd_from_args(args)
"
huggingface|pytorch-image-models|bulk_runner.py|002	Function	"def write_results(results_file, results):
    with open(results_file, mode='w') as cf:
        dw = csv.DictWriter(cf, fieldnames=results[0].keys())
        dw.writeheader()
        for r in results:
            dw.writerow(r)
        cf.flush()
"
huggingface|pytorch-image-models|avg_checkpoints.py|000	Function	"def checkpoint_metric(checkpoint_path):
    if not checkpoint_path or not os.path.isfile(checkpoint_path):
        return {}
    print(""=> Extracting metric from checkpoint '{}'"".format(checkpoint_path))
    checkpoint = torch.load(checkpoint_path, map_location='cpu')
    metric = None
    if 'metric' in checkpoint:
        metric = checkpoint['metric']
    elif 'metrics' in checkpoint and 'metric_name' in checkpoint:
        metrics = checkpoint['metrics']
        print(metrics)
        metric = metrics[checkpoint['metric_name']]
    return metric
"
huggingface|pytorch-image-models|avg_checkpoints.py|001	Function	"def main():
    args = parser.parse_args()
    # by default use the EMA weights (if present)
    args.use_ema = not args.no_use_ema
    # by default sort by checkpoint metric (if present) and avg top n checkpoints
    args.sort = not args.no_sort
"
huggingface|pytorch-image-models|generate_readmes.py|000	Function	"def generate_readmes(templates_path: Path, dest_path: Path):
    """"""Add the code snippet template to the readmes""""""
    readme_templates_path = templates_path / ""models""
    code_template_path = templates_path / ""code_snippets.md""
"
huggingface|pytorch-image-models|generate_readmes.py|001	Function	"def main():
    parser = argparse.ArgumentParser(description=""Model index generation config"")
    parser.add_argument(
        ""-t"",
        ""--templates"",
        default=Path(__file__).parent / "".templates"",
        type=str,
        help=""Location of the markdown templates"",
    )
    parser.add_argument(
        ""-d"",
        ""--dest"",
        default=Path(__file__).parent / ""models"",
        type=str,
        help=""Destination folder that contains the generated model-index files."",
    )
    args = parser.parse_args()
    templates_path = Path(args.templates)
    dest_readmes_path = Path(args.dest)
"
huggingface|pytorch-image-models|clean_checkpoint.py|000	Function	"def main():
    args = parser.parse_args()
"
huggingface|pytorch-image-models|clean_checkpoint.py|001	Function	"def clean_checkpoint(
        checkpoint,
        output,
        use_ema=True,
        no_hash=False,
        clean_aux_bn=False,
        safe_serialization: bool=False,
):
    # Load an existing checkpoint to CPU, strip everything but the state_dict and re-save
    if checkpoint and os.path.isfile(checkpoint):
        print(""=> Loading checkpoint '{}'"".format(checkpoint))
        state_dict = load_state_dict(checkpoint, use_ema=use_ema)
        new_state_dict = {}
        for k, v in state_dict.items():
            if clean_aux_bn and 'aux_bn' in k:
                # If all aux_bn keys are removed, the SplitBN layers will end up as normal and
                # load with the unmodified model using BatchNorm2d.
                continue
            name = k[7:] if k.startswith('module.') else k
            new_state_dict[name] = v
        print(""=> Loaded state_dict from '{}'"".format(checkpoint))
"
dask|dask|conftest.py|000	Function	"def pytest_addoption(parser):
    parser.addoption(""--runslow"", action=""store_true"", help=""run slow tests"")
"
dask|dask|conftest.py|001	Function	"def pytest_runtest_setup(item):
    if ""slow"" in item.keywords and not item.config.getoption(""--runslow""):
        pytest.skip(""need --runslow option to run"")
"
dask|dask|conftest.py|002	Function	"def pytest_collection_modifyitems(config, items):
    for item in items:
        if ""skip_with_pyarrow_strings"" in item.keywords:
            item.add_marker(skip_with_pyarrow_strings)
        if ""xfail_with_pyarrow_strings"" in item.keywords:
            item.add_marker(xfail_with_pyarrow_strings)
"
dask|dask|conftest.py|003	Function	"def shuffle_method(request):
    with dask.config.set({""dataframe.shuffle.method"": request.param}):
        yield request.param
"
dask|dask|backends.py|000	Class	"class ArrayBackendEntrypoint(DaskBackendEntrypoint):
    """"""Dask-Array version of ``DaskBackendEntrypoint``
"
dask|dask|backends.py|001	Class	"class NumpyBackendEntrypoint(ArrayBackendEntrypoint):
    @classmethod
    def to_backend_dispatch(cls):
        return to_numpy_dispatch
"
dask|dask|backends.py|002	Function	"def percentile(a, q, method=""linear""):
    return _percentile(a, q, method)
"
dask|dask|backends.py|003	Function	"def _concatenate(arrays, axis=0):
    out = np.ma.concatenate(arrays, axis=axis)
    fill_values = [i.fill_value for i in arrays if hasattr(i, ""fill_value"")]
    if any(isinstance(f, np.ndarray) for f in fill_values):
        raise ValueError(
            ""Dask doesn't support masked array's with non-scalar `fill_value`s""
        )
    if fill_values:
        # If all the fill_values are the same copy over the fill value
        fill_values = np.unique(fill_values)
        if len(fill_values) == 1:
            out.fill_value = fill_values[0]
    return out
"
dask|dask|backends.py|004	Function	"def _tensordot(a, b, axes=2):
    # Much of this is stolen from numpy/core/numeric.py::tensordot
    # Please see license at https://github.com/numpy/numpy/blob/master/LICENSE.txt
    try:
        iter(axes)
    except TypeError:
        axes_a = list(range(-axes, 0))
        axes_b = list(range(0, axes))
    else:
        axes_a, axes_b = axes
    try:
        na = len(axes_a)
        axes_a = list(axes_a)
    except TypeError:
        axes_a = [axes_a]
        na = 1
    try:
        nb = len(axes_b)
        axes_b = list(axes_b)
    except TypeError:
        axes_b = [axes_b]
        nb = 1
"
dask|dask|chunk.py|000	Function	"def keepdims_wrapper(a_callable):
    """"""
    A wrapper for functions that don't provide keepdims to ensure that they do.
    """"""
"
dask|dask|chunk.py|001	Function	"    def keepdims_wrapped_callable(x, axis=None, keepdims=None, *args, **kwargs):
        r = a_callable(x, *args, axis=axis, **kwargs)
"
dask|dask|chunk.py|002	Function	"def coarsen(reduction, x, axes, trim_excess=False, **kwargs):
    """"""Coarsen array by applying reduction to fixed size neighborhoods
"
dask|dask|chunk.py|003	Function	"def trim(x, axes=None):
    """"""Trim boundaries off of array
"
dask|dask|chunk.py|004	Function	"def topk(a, k, axis, keepdims):
    """"""Chunk and combine function of topk
"
dask|dask|blockwise.py|000	Class	"    A broad class of blocked algorithms and patterns can be specified with a
    concise multi-index notation.  The ``blockwise`` function applies an in-memory
    function across multiple blocks of multiple inputs in a variety of ways.
    Many dask.array operations are special cases of blockwise including
    elementwise, broadcasting, reductions, tensordot, and transpose.
"
dask|dask|blockwise.py|001	Function	"def blockwise(
    func,
    out_ind,
    *args,
    name=None,
    token=None,
    dtype=None,
    adjust_chunks=None,
    new_axes=None,
    align_arrays=True,
    concatenate=None,
    meta=None,
    **kwargs,
):
    """"""Tensor operation: Generalized inner and outer products
"
dask|dask|blockwise.py|002	Function	"    >>> def sequence_dot(a_blocks, b_blocks):
    ...     result = 0
    ...     for a, b in zip(a_blocks, b_blocks):
    ...         result += a.dot(b)
    ...     return result
"
dask|dask|blockwise.py|003	Function	"    >>> def f(a):
    ...     return a[:, None] * np.ones((1, 5))
"
dask|dask|blockwise.py|004	Function	"    >>> def double(x):
    ...     return np.concatenate([x, x])
"
dask|dask|__main__.py|000	Function	"def main():
    run_cli()
"
dask|dask|_version.py|000	Class	"class VersioneerConfig:
    """"""Container for Versioneer configuration parameters.""""""
"
dask|dask|_version.py|001	Class	"class NotThisMethod(Exception):
    """"""Exception raised if a method is not valid for the current scenario.""""""
"
dask|dask|_version.py|002	Function	"def get_keywords():
    """"""Get the keywords needed to look up the version information.""""""
    # these strings will be replaced by git during git-archive.
    # setup.py/versioneer.py will grep for the variable names, so they must
    # each be defined on a line of their own. _version.py will just call
    # get_keywords().
    git_refnames = ""$Format:%d$""
    git_full = ""$Format:%H$""
    keywords = {""refnames"": git_refnames, ""full"": git_full}
    return keywords
"
dask|dask|_version.py|003	Function	"def get_config():
    """"""Create, populate and return the VersioneerConfig() object.""""""
    # these strings are filled in when 'setup.py versioneer' creates
    # _version.py
    cfg = VersioneerConfig()
    cfg.VCS = ""git""
    cfg.style = ""pep440""
    cfg.tag_prefix = """"
    cfg.parentdir_prefix = ""dask-""
    cfg.versionfile_source = ""dask/_version.py""
    cfg.verbose = False
    return cfg
"
dask|dask|_version.py|004	Function	"def register_vcs_handler(vcs, method):  # decorator
    """"""Decorator to mark a method as the handler for a particular VCS.""""""
"
